"index","Date and time"," water level (m ODN)"," flag"," HW=1 or LW=0"
"2580","03/10/1913 15:50:00","  4.1575","1",""
"2581","03/10/1913 23:27:00"," -2.8399","0",""
"2582","04/10/1913 04:22:00","  3.8908","1",""
"2583","04/10/1913 11:23:00"," -2.5732","0",""
"2584","04/10/1913 16:27:00","  4.0178","1",""
"2585","04/10/1913 23:42:00"," -2.5605","0",""
"2586","05/10/1913 04:54:00","  3.7003","1",""
"2587","05/10/1913 11:41:00"," -2.3065","0",""
"2588","05/10/1913 17:06:00","  3.7638","1",""
"2589","06/10/1913 05:38:00","  3.2431","1",""
"2590","06/10/1913 12:01:00"," -2.2557","0",""
"2591","06/10/1913 12:07:00"," -2.2557","0",""
"2592","06/10/1913 17:58:00","  3.2050","1",""
"2593","07/10/1913 06:21:00","  2.9256","1",""
"2594","07/10/1913 12:11:00"," -1.9001","0",""
"2595","07/10/1913 12:30:00"," -1.7986","0",""
"2596","07/10/1913 18:51:00","  2.9256","1",""
"2597","08/10/1913 07:05:00","  2.6335","1",""
"2598","08/10/1913 12:41:00"," -1.4557","0",""
"2599","08/10/1913 13:14:00"," -1.4684","0",""
"2600","08/10/1913 20:01:00","  2.5065","1",""
"2601","09/10/1913 01:54:00"," -1.1001","0",""
"2602","09/10/1913 08:22:00","  2.4938","1",""
"2603","09/10/1913 15:33:00"," -1.2144","0",""
"2604","09/10/1913 21:53:00","  2.7478","1",""
"2605","10/10/1913 04:27:00"," -1.5573","0",""
"2606","10/10/1913 10:25:00","  2.4430","1",""
"2607","10/10/1913 16:57:00"," -1.9509","0",""
"2608","10/10/1913 23:24:00","  3.0018","1",""
"2609","11/10/1913 05:39:00"," -1.7224","0",""
"2610","11/10/1913 11:36:00","  2.6335","1",""
"2611","11/10/1913 18:20:00"," -2.1795","0",""
"2612","12/10/1913 06:37:00"," -1.9509","0",""
"2613","12/10/1913 12:16:00","  3.1034","1",""
"2614","12/10/1913 12:19:00","  3.0907","1",""
"2615","12/10/1913 19:17:00"," -2.3446","0",""
"2616","13/10/1913 07:38:00"," -2.3065","0",""
"2617","13/10/1913 12:58:00","  3.1923","1",""
"2618","13/10/1913 13:05:00","  3.1288","1",""
"2619","13/10/1913 20:14:00"," -2.6748","0",""
"2620","14/10/1913 01:38:00","  3.1288","1",""
"2621","14/10/1913 08:20:00"," -2.5351","0",""
"2622","14/10/1913 13:34:00","  3.0780","1",""
"2623","14/10/1913 20:49:00"," -2.8018","0",""
"2624","15/10/1913 02:04:00","  3.1542","1",""
"2625","15/10/1913 08:37:00"," -2.3954","0",""
"2626","15/10/1913 13:56:00","  3.7384","1",""
"2627","15/10/1913 21:06:00"," -2.4589","0",""
"2628","16/10/1913 02:29:00","  3.6876","1",""
"2629","16/10/1913 09:24:00"," -2.4843","0",""
"2630","16/10/1913 14:36:00","  3.5733","1",""
"2631","16/10/1913 21:47:00"," -2.7383","0",""
"2632","17/10/1913 03:01:00","  3.4082","1",""
"2633","17/10/1913 09:50:00"," -2.5605","0",""
"2634","17/10/1913 15:06:00","  3.7130","1",""
"2635","17/10/1913 22:03:00"," -2.5351","0",""
"2636","18/10/1913 03:29:00","  3.6622","1",""
"2637","18/10/1913 10:02:00"," -2.3827","0",""
"2638","18/10/1913 15:30:00","  3.6876","1",""
"2639","18/10/1913 22:26:00"," -2.3700","0",""
"2640","19/10/1913 03:50:00","  3.5606","1",""
"2641","19/10/1913 10:39:00"," -2.3192","0",""
"2642","19/10/1913 16:03:00","  3.5606","1",""
"2643","19/10/1913 22:57:00"," -2.3446","0",""
"2644","20/10/1913 04:20:00","  3.0907","1",""
"2645","20/10/1913 11:04:00"," -2.4208","0",""
"2646","20/10/1913 16:35:00","  3.3574","1",""
"2647","20/10/1913 22:53:00"," -2.0271","0",""
"2648","21/10/1913 04:46:00","  3.3320","1",""
"2649","21/10/1913 11:24:00"," -2.0017","0",""
"2650","21/10/1913 17:15:00","  3.2050","1",""
"2651","21/10/1913 23:27:00"," -1.8874","0",""
"2652","22/10/1913 05:40:00","  2.9764","1",""
"2653","22/10/1913 12:00:00"," -1.7478","0",""
"2654","22/10/1913 17:57:00","  3.0145","1",""
"2655","23/10/1913 06:25:00","  2.5700","1",""
"2656","23/10/1913 12:15:00"," -1.6208","0",""
"2657","23/10/1913 12:43:00"," -1.6208","0",""
"2658","23/10/1913 19:10:00","  2.6716","1",""
"2659","24/10/1913 01:08:00"," -1.4557","0",""
"2660","24/10/1913 07:55:00","  2.1510","1",""
"2661","24/10/1913 14:24:00"," -1.8366","0",""
"2662","24/10/1913 20:53:00","  2.5954","1",""
"2663","25/10/1913 03:05:00"," -1.5954","0",""
"2664","25/10/1913 09:36:00","  2.5954","1",""
"2665","25/10/1913 16:07:00"," -1.9001","0",""
"2666","25/10/1913 22:22:00","  3.1034","1",""
"2667","26/10/1913 04:55:00"," -1.8747","0",""
"2668","26/10/1913 10:45:00","  2.9129","1",""
"2669","26/10/1913 18:01:00"," -2.3192","0",""
"2670","26/10/1913 23:30:00","  3.3066","1",""
"2671","27/10/1913 06:15:00"," -2.0779","0",""
"2672","27/10/1913 11:46:00","  3.3320","1",""
"2673","27/10/1913 19:05:00"," -2.5097","0",""
"2674","28/10/1913 07:14:00"," -2.1795","0",""
"2675","28/10/1913 12:18:00","  3.8019","1",""
"2676","28/10/1913 12:34:00","  3.7892","1",""
"2677","28/10/1913 20:03:00"," -2.6113","0",""
"2678","29/10/1913 01:05:00","  4.0051","1",""
"2679","29/10/1913 08:03:00"," -2.2557","0",""
"2680","29/10/1913 13:13:00","  4.2083","1",""
"2681","29/10/1913 21:02:00"," -2.7256","0",""
"2682","30/10/1913 01:41:00","  4.0559","1",""
"2683","30/10/1913 09:00:00"," -2.5351","0",""
"2684","30/10/1913 13:54:00","  4.0178","1",""
"2685","30/10/1913 21:40:00"," -2.8399","0",""
"2686","31/10/1913 02:24:00","  4.1067","1",""
"2687","31/10/1913 09:52:00"," -2.7510","0",""
"2688","31/10/1913 14:41:00","  4.2845","1",""
"2689","31/10/1913 22:10:00"," -2.6748","0",""
"2690","01/11/1913 03:05:00","  4.0940","1",""
"2691","01/11/1913 10:15:00"," -2.4335","0",""
"2692","01/11/1913 15:22:00","  4.2718","1",""
"2693","01/11/1913 22:45:00"," -2.4843","0",""
"2694","02/11/1913 03:48:00","  3.8400","1",""
"2695","02/11/1913 11:20:00"," -2.6875","0",""
"2696","02/11/1913 16:12:00","  3.6622","1",""
"2697","02/11/1913 23:13:00"," -2.5351","0",""
"2698","03/11/1913 04:20:00","  3.4082","1",""
"2699","03/11/1913 11:15:00"," -2.2811","0",""
"2700","03/11/1913 16:47:00","  3.5098","1",""
"2701","03/11/1913 23:22:00"," -2.1287","0",""
"2702","04/11/1913 05:10:00","  3.5352","1",""
"2703","04/11/1913 11:40:00"," -1.9255","0",""
"2704","04/11/1913 17:25:00","  3.3574","1",""
"2705","04/11/1913 23:55:00"," -1.8366","0",""
"2706","05/11/1913 05:58:00","  2.7986","1",""
"2707","05/11/1913 12:15:00"," -2.1287","0",""
"2708","05/11/1913 18:43:00","  2.9891","1",""
"2709","06/11/1913 06:20:00","  2.6970","1",""
"2710","06/11/1913 12:20:00"," -1.1509","0",""
"2711","06/11/1913 13:00:00"," -1.6335","0",""
"2712","06/11/1913 19:40:00","  2.8494","1",""
"2713","07/11/1913 01:15:00"," -0.9096","0",""
"2714","07/11/1913 07:28:00","  2.4684","1",""
"2715","07/11/1913 14:10:00"," -1.6716","0",""
"2716","07/11/1913 21:10:00","  2.6716","1",""
"2717","08/11/1913 03:20:00"," -1.2906","0",""
"2718","08/11/1913 09:15:00","  2.4684","1",""
"2719","08/11/1913 15:48:00"," -1.9255","0",""
"2720","08/11/1913 22:25:00","  2.7224","1",""
"2721","09/11/1913 04:30:00"," -1.5446","0",""
"2722","09/11/1913 10:35:00","  2.7986","1",""
"2723","09/11/1913 17:10:00"," -1.8493","0",""
"2724","09/11/1913 23:22:00","  3.1288","1",""
"2725","10/11/1913 05:40:00"," -1.6970","0",""
"2726","10/11/1913 11:30:00","  2.9256","1",""
"2727","10/11/1913 18:05:00"," -2.1033","0",""
"2728","11/11/1913 06:35:00"," -2.0017","0",""
"2729","11/11/1913 12:08:00","  3.2050","1",""
"2730","11/11/1913 12:13:00","  3.1796","1",""
"2731","11/11/1913 18:57:00"," -2.1541","0",""
"2732","12/11/1913 07:13:00"," -1.8874","0",""
"2733","12/11/1913 12:38:00","  3.5606","1",""
"2734","12/11/1913 12:40:00","  3.2558","1",""
"2735","12/11/1913 20:03:00"," -2.3573","0",""
"2736","13/11/1913 01:13:00","  3.6368","1",""
"2737","13/11/1913 08:13:00"," -2.2303","0",""
"2738","13/11/1913 13:15:00","  3.6114","1",""
"2739","13/11/1913 20:24:00"," -2.3319","0",""
"2740","14/11/1913 01:42:00","  3.8654","1",""
"2741","14/11/1913 08:44:00"," -2.2557","0",""
"2742","14/11/1913 13:48:00","  3.5352","1",""
"2743","14/11/1913 20:34:00"," -2.1795","0",""
"2744","15/11/1913 02:10:00","  3.8400","1",""
"2745","15/11/1913 09:05:00"," -2.0779","0",""
"2746","15/11/1913 14:22:00","  3.8908","1",""
"2747","15/11/1913 21:40:00"," -2.2303","0",""
"2748","16/11/1913 02:50:00","  3.3320","1",""
"2749","16/11/1913 09:38:00"," -2.3192","0",""
"2750","16/11/1913 15:00:00","  3.7892","1",""
"2751","16/11/1913 22:07:00"," -2.1541","0",""
"2752","17/11/1913 03:20:00","  3.5479","1",""
"2753","17/11/1913 10:25:00"," -2.3319","0",""
"2754","17/11/1913 15:43:00","  3.2558","1",""
"2755","17/11/1913 22:25:00"," -2.2684","0",""
"2756","18/11/1913 04:09:00","  3.8781","1",""
"2757","18/11/1913 10:43:00"," -1.8747","0",""
"2758","18/11/1913 16:06:00","  3.2558","1",""
"2759","18/11/1913 23:10:00"," -2.4462","0",""
"2760","19/11/1913 04:33:00","  2.9764","1",""
"2761","19/11/1913 11:12:00"," -2.0779","0",""
"2762","19/11/1913 17:03:00","  3.4844","1",""
"2763","19/11/1913 23:47:00"," -2.0144","0",""
"2764","20/11/1913 05:20:00","  2.3414","1",""
"2765","20/11/1913 12:20:00"," -2.7383","0",""
"2766","20/11/1913 18:20:00","  2.5954","1",""
"2767","20/11/1913 23:50:00"," -1.4938","0",""
"2768","21/11/1913 05:50:00","  2.6462","1",""
"2769","21/11/1913 13:05:00"," -2.1287","0",""
"2770","21/11/1913 19:08:00","  2.8240","1",""
"2771","22/11/1913 07:25:00","  2.8240","1",""
"2772","22/11/1913 12:47:00"," -1.3922","0",""
"2773","22/11/1913 14:20:00"," -1.9509","0",""
"2774","22/11/1913 20:30:00","  2.9510","1",""
"2775","23/11/1913 02:52:00"," -1.9255","0",""
"2776","23/11/1913 09:00:00","  2.4938","1",""
"2777","23/11/1913 15:50:00"," -2.2811","0",""
"2778","23/11/1913 22:00:00","  2.9637","1",""
"2779","24/11/1913 04:12:00"," -1.8747","0",""
"2780","24/11/1913 10:10:00","  3.0018","1",""
"2781","24/11/1913 17:15:00"," -2.3065","0",""
"2782","24/11/1913 22:57:00","  3.3066","1",""
"2783","25/11/1913 05:38:00"," -2.1160","0",""
"2784","25/11/1913 11:18:00","  3.2304","1",""
"2785","25/11/1913 18:22:00"," -2.4843","0",""
"2786","25/11/1913 23:50:00","  3.2812","1",""
"2787","26/11/1913 06:52:00"," -2.5605","0",""
"2788","26/11/1913 12:20:00","  3.5352","1",""
"2789","26/11/1913 19:10:00"," -2.3065","0",""
"2790","27/11/1913 07:22:00"," -2.0779","0",""
"2791","27/11/1913 12:40:00","  3.8781","1",""
"2792","27/11/1913 12:52:00","  3.5860","1",""
"2793","27/11/1913 20:28:00"," -2.7637","0",""
"2794","28/11/1913 01:42:00","  3.4082","1",""
"2795","28/11/1913 08:15:00"," -2.4462","0",""
"2796","28/11/1913 13:45:00","  3.9543","1",""
"2797","28/11/1913 20:55:00"," -2.4843","0",""
"2798","29/11/1913 02:10:00","  3.8146","1",""
"2799","29/11/1913 09:23:00"," -2.5859","0",""
"2800","29/11/1913 14:40:00","  3.5352","1",""
"2801","29/11/1913 21:50:00"," -2.5478","0",""
"2802","30/11/1913 03:05:00","  3.5606","1",""
"2803","30/11/1913 09:50:00"," -2.4335","0",""
"2804","30/11/1913 15:15:00","  4.0432","1",""
"2805","30/11/1913 22:08:00"," -2.1541","0",""
"2806","01/12/1913 03:40:00","  3.2558","1",""
"2807","01/12/1913 10:35:00"," -2.5478","0",""
"2808","01/12/1913 16:00:00","  4.0178","1",""
"2809","01/12/1913 22:38:00"," -2.0779","0",""
"2810","02/12/1913 04:20:00","  3.2558","1",""
"2811","02/12/1913 11:09:00"," -2.3827","0",""
"2812","02/12/1913 16:40:00","  3.3320","1",""
"2813","02/12/1913 23:38:00"," -2.5097","0",""
"2814","03/12/1913 05:00:00","  2.9002","1",""
"2815","03/12/1913 11:52:00"," -2.1795","0",""
"2816","03/12/1913 17:12:00","  2.7732","1",""
"2817","03/12/1913 23:59:00"," -2.3573","0",""
"2818","04/12/1913 05:32:00","  2.5192","1",""
"2819","04/12/1913 11:42:00"," -2.0779","0",""
"2820","04/12/1913 17:52:00","  2.9764","1",""
"2821","04/12/1913 23:33:00"," -1.5827","0",""
"2822","05/12/1913 05:20:00","  2.6716","1",""
"2823","05/12/1913 12:55:00"," -2.4081","0",""
"2824","05/12/1913 19:08:00","  3.2050","1",""
"2825","06/12/1913 07:04:00","  2.6970","1",""
"2826","06/12/1913 12:45:00"," -1.4176","0",""
"2827","06/12/1913 13:35:00"," -1.9763","0",""
"2828","06/12/1913 20:15:00","  2.6716","1",""
"2829","07/12/1913 02:00:00"," -1.5700","0",""
"2830","07/12/1913 08:15:00","  2.4938","1",""
"2831","07/12/1913 14:35:00"," -1.9509","0",""
"2832","07/12/1913 21:20:00","  2.4938","1",""
"2833","08/12/1913 03:21:00"," -1.8239","0",""
"2834","08/12/1913 09:20:00","  2.1129","1",""
"2835","08/12/1913 15:35:00"," -2.2176","0",""
"2836","08/12/1913 22:18:00","  2.3922","1",""
"2837","09/12/1913 04:30:00"," -1.7732","0",""
"2838","09/12/1913 10:20:00","  2.6716","1",""
"2839","09/12/1913 16:52:00"," -2.0144","0",""
"2840","09/12/1913 23:13:00","  3.2050","1",""
"2841","10/12/1913 05:13:00"," -1.5700","0",""
"2842","10/12/1913 11:12:00","  3.0018","1",""
"2843","10/12/1913 18:10:00"," -2.0525","0",""
"2844","11/12/1913 06:32:00"," -2.1287","0",""
"2845","11/12/1913 12:10:00","  3.0399","1",""
"2846","11/12/1913 12:10:00","  2.9002","1",""
"2847","11/12/1913 18:48:00"," -2.3065","0",""
"2848","12/12/1913 07:27:00"," -2.3319","0",""
"2849","12/12/1913 12:50:00","  3.0526","1",""
"2850","12/12/1913 12:53:00","  2.9129","1",""
"2851","12/12/1913 19:30:00"," -2.4335","0",""
"2852","13/12/1913 01:30:00","  3.6495","1",""
"2853","13/12/1913 07:55:00"," -1.8747","0",""
"2854","13/12/1913 13:25:00","  3.4336","1",""
"2855","13/12/1913 20:38:00"," -2.4335","0",""
"2856","14/12/1913 02:15:00","  3.2050","1",""
"2857","14/12/1913 09:00:00"," -2.5478","0",""
"2858","14/12/1913 14:28:00","  3.6368","1",""
"2859","14/12/1913 20:50:00"," -1.9001","0",""
"2860","15/12/1913 02:30:00","  3.4336","1",""
"2861","15/12/1913 09:45:00"," -2.5859","0",""
"2862","15/12/1913 15:08:00","  3.2685","1",""
"2863","15/12/1913 21:55:00"," -2.5605","0",""
"2864","16/12/1913 03:21:00","  3.3066","1",""
"2865","16/12/1913 10:32:00"," -2.7129","0",""
"2866","16/12/1913 15:45:00","  3.2304","1",""
"2867","16/12/1913 22:12:00"," -2.4335","0",""
"2868","17/12/1913 04:00:00","  3.8908","1",""
"2869","17/12/1913 11:03:00"," -2.3065","0",""
"2870","17/12/1913 16:24:00","  3.5987","1",""
"2871","17/12/1913 23:10:00"," -2.4335","0",""
"2872","18/12/1913 04:50:00","  3.1796","1",""
"2873","18/12/1913 11:43:00"," -2.6240","0",""
"2874","18/12/1913 17:28:00","  3.3447","1",""
"2875","18/12/1913 23:45:00"," -2.1541","0",""
"2876","19/12/1913 05:38:00","  3.0018","1",""
"2877","19/12/1913 12:33:00"," -2.6113","0",""
"2878","19/12/1913 18:26:00","  3.0780","1",""
"2879","20/12/1913 06:30:00","  2.7351","1",""
"2880","20/12/1913 12:35:00"," -2.2176","0",""
"2881","20/12/1913 13:23:00"," -2.5097","0",""
"2882","20/12/1913 19:20:00","  3.0526","1",""
"2883","21/12/1913 01:28:00"," -2.1287","0",""
"2884","21/12/1913 07:30:00","  2.6208","1",""
"2885","21/12/1913 14:20:00"," -2.5605","0",""
"2886","21/12/1913 20:13:00","  3.0272","1",""
"2887","22/12/1913 02:32:00"," -2.0271","0",""
"2888","22/12/1913 08:32:00","  2.5573","1",""
"2889","22/12/1913 15:20:00"," -2.4589","0",""
"2890","22/12/1913 21:14:00","  2.9764","1",""
"2891","23/12/1913 03:30:00"," -2.0017","0",""
"2892","23/12/1913 09:35:00","  2.7986","1",""
"2893","23/12/1913 16:30:00"," -2.3065","0",""
"2894","23/12/1913 22:17:00","  3.1161","1",""
"2895","24/12/1913 04:48:00"," -1.9763","0",""
"2896","24/12/1913 10:45:00","  2.7859","1",""
"2897","24/12/1913 17:35:00"," -2.3700","0",""
"2898","24/12/1913 23:12:00","  3.4590","1",""
"2899","25/12/1913 06:05:00"," -1.9001","0",""
"2900","25/12/1913 11:47:00","  3.0526","1",""
"2901","25/12/1913 19:07:00"," -2.6875","0",""
"2902","26/12/1913 07:32:00"," -2.7129","0",""
"2903","26/12/1913 12:30:00","  2.9510","1",""
"2904","26/12/1913 12:50:00","  3.2304","1",""
"2905","26/12/1913 19:45:00"," -2.3827","0",""
"2906","27/12/1913 07:35:00"," -2.4843","0",""
"2907","27/12/1913 12:53:00","  2.6716","1",""
"2908","27/12/1913 13:15:00","  3.4717","1",""
"2909","27/12/1913 20:24:00"," -2.3827","0",""
"2910","28/12/1913 01:58:00","  3.3320","1",""
"2911","28/12/1913 09:00:00"," -2.4716","0",""
"2912","28/12/1913 14:22:00","  3.8400","1",""
"2913","28/12/1913 21:13:00"," -2.3446","0",""
"2914","29/12/1913 02:45:00","  3.5352","1",""
"2915","29/12/1913 09:57:00"," -2.5732","0",""
"2916","29/12/1913 15:10:00","  3.5098","1",""
"2917","29/12/1913 21:40:00"," -2.3319","0",""
"2918","30/12/1913 03:32:00","  3.4844","1",""
"2919","30/12/1913 10:20:00"," -2.5351","0",""
"2920","30/12/1913 15:53:00","  3.5352","1",""
"2921","30/12/1913 22:28:00"," -2.3827","0",""
"2922","31/12/1913 04:10:00","  3.4082","1",""
"2923","31/12/1913 11:05:00"," -2.5986","0",""
"2924","31/12/1913 16:37:00","  3.3828","1",""
"2925","31/12/1913 23:09:00"," -2.4335","0",""
"2926","01/01/1914 04:43:00","  3.0780","1",""
"2927","01/01/1914 10:40:00"," -2.6621","0",""
"2928","01/01/1914 17:13:00","  3.2558","1",""
"2929","01/01/1914 23:38:00"," -2.2811","0",""
"2930","02/01/1914 05:15:00","  2.8494","1",""
"2931","02/01/1914 12:15:00"," -2.7129","0",""
"2932","02/01/1914 17:52:00","  2.8748","1",""
"2933","03/01/1914 05:42:00","  2.8748","1",""
"2934","03/01/1914 12:05:00"," -2.2557","0",""
"2935","03/01/1914 12:35:00"," -2.4081","0",""
"2936","03/01/1914 18:30:00","  2.5954","1",""
"2937","04/01/1914 06:40:00","  2.3668","1",""
"2938","04/01/1914 12:30:00"," -1.4303","0",""
"2939","04/01/1914 12:33:00"," -2.2811","0",""
"2940","04/01/1914 18:55:00","  2.4684","1",""
"2941","05/01/1914 01:15:00"," -2.1541","0",""
"2942","05/01/1914 07:03:00","  2.2399","1",""
"2943","05/01/1914 13:03:00"," -2.2430","0",""
"2944","05/01/1914 19:43:00","  2.7732","1",""
"2945","06/01/1914 01:38:00"," -1.5700","0",""
"2946","06/01/1914 07:53:00","  1.9986","1",""
"2947","06/01/1914 13:50:00"," -1.4938","0",""
"2948","06/01/1914 20:40:00","  2.6208","1",""
"2949","07/01/1914 03:40:00"," -1.0112","0",""
"2950","07/01/1914 07:20:00","  2.0748","1",""
"2951","07/01/1914 15:45:00"," -1.9636","0",""
"2952","07/01/1914 22:08:00","  2.0875","1",""
"2953","08/01/1914 04:30:00"," -2.2303","0",""
"2954","08/01/1914 10:28:00","  2.4938","1",""
"2955","08/01/1914 16:45:00"," -1.7732","0",""
"2956","08/01/1914 23:00:00","  2.5446","1",""
"2957","09/01/1914 05:18:00"," -1.6462","0",""
"2958","09/01/1914 11:30:00","  2.7224","1",""
"2959","09/01/1914 18:00:00"," -1.9890","0",""
"2960","10/01/1914 06:47:00"," -2.2430","0",""
"2961","10/01/1914 12:12:00","  2.8494","1",""
"2962","10/01/1914 12:35:00","  2.7097","1",""
"2963","10/01/1914 19:10:00"," -2.4081","0",""
"2964","11/01/1914 01:15:00","  2.9764","1",""
"2965","11/01/1914 07:43:00"," -2.0271","0",""
"2966","11/01/1914 13:28:00","  3.2812","1",""
"2967","11/01/1914 19:50:00"," -2.1287","0",""
"2968","12/01/1914 01:50:00","  3.1542","1",""
"2969","12/01/1914 08:42:00"," -2.4843","0",""
"2970","12/01/1914 14:30:00","  3.3066","1",""
"2971","12/01/1914 21:02:00"," -2.5097","0",""
"2972","13/01/1914 02:42:00","  3.5098","1",""
"2973","13/01/1914 09:20:00"," -2.3319","0",""
"2974","13/01/1914 15:00:00","  3.6114","1",""
"2975","13/01/1914 21:40:00"," -2.3319","0",""
"2976","14/01/1914 03:18:00","  3.3320","1",""
"2977","14/01/1914 09:40:00"," -2.3065","0",""
"2978","14/01/1914 15:48:00","  3.9670","1",""
"2979","14/01/1914 22:15:00"," -2.2049","0",""
"2980","15/01/1914 04:00:00","  3.5352","1",""
"2981","15/01/1914 11:10:00"," -2.7637","0",""
"2982","15/01/1914 16:26:00","  3.6495","1",""
"2983","15/01/1914 23:15:00"," -2.5351","0",""
"2984","16/01/1914 04:35:00","  3.4590","1",""
"2985","16/01/1914 12:00:00"," -2.8399","0",""
"2986","16/01/1914 17:10:00","  3.5860","1",""
"2987","16/01/1914 23:53:00"," -2.4589","0",""
"2988","17/01/1914 05:20:00","  3.5098","1",""
"2989","17/01/1914 12:30:00"," -2.7256","0",""
"2990","17/01/1914 17:48:00","  3.6368","1",""
"2991","18/01/1914 05:52:00","  3.4082","1",""
"2992","18/01/1914 12:20:00"," -2.2303","0",""
"2993","18/01/1914 13:03:00"," -2.5859","0",""
"2994","18/01/1914 18:40:00","  3.2939","1",""
"2995","19/01/1914 01:08:00"," -2.2303","0",""
"2996","19/01/1914 06:48:00","  3.1288","1",""
"2997","19/01/1914 13:45:00"," -2.4335","0",""
"2998","19/01/1914 19:33:00","  3.1034","1",""
"2999","20/01/1914 01:40:00"," -2.0525","0",""
"3000","20/01/1914 07:43:00","  2.9764","1",""
"3001","20/01/1914 14:08:00"," -2.0017","0",""
"3002","20/01/1914 20:28:00","  2.9764","1",""
"3003","21/01/1914 02:23:00"," -1.8493","0",""
"3004","21/01/1914 08:50:00","  2.9002","1",""
"3005","21/01/1914 15:31:00"," -2.2049","0",""
"3006","21/01/1914 21:38:00","  2.7732","1",""
"3007","22/01/1914 03:50:00"," -1.8747","0",""
"3008","22/01/1914 10:10:00","  2.7732","1",""
"3009","22/01/1914 16:44:00"," -2.1033","0",""
"3010","22/01/1914 23:04:00","  2.7224","1",""
